model,n,n_neurons,k,is_lowrank,per_step_ms,speedup_vs_dense,matvec_per_step_ms,matvec_speedup,max_abs_err_r_max,mean_abs_err_r_max,max_pos_err,mean_pos_err,rmse_r,relerr_conn,captured_energy
CANN1D,2048,2048,8,1,0.006833113729953766,2.225705329153605,0.0015349965542554855,84.50046111188637,4.789908416569233e-07,2.2062450000248646e-07,0.005019545555114746,0.0040334170899499,6.319219210126903e-07,1.4160480499267578,0.9936768412590027
CANN1D,2048,2048,16,1,0.0077076256275177,1.973175447075882,0.00291499774903059,44.496746758339974,5.061447154730558e-07,2.463458770307625e-07,0.005021572113037109,0.004034998335281209,6.339752189887804e-07,1.4182333946228027,1.0
CANN1D,2048,2048,32,1,0.007541850209236145,2.01654729562855,0.0055733323097229,23.27295582455484,5.061447154730558e-07,2.463556256770971e-07,0.005021572113037109,0.004034998251040976,6.339753326756181e-07,1.4182335138320923,1.0
CANN2D,8,64,-1,0,0.006875023245811462,1.0,0.00020271167159080505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CANN2D,8,64,1,1,0.006708316504955292,1.0248507566291822,7.2503462433815e-05,2.795889531149647,0.00047419406473636627,0.0002039071114268154,0.017662901273945472,0.00647091650947702,4.250008350936696e-05,1.050563931465149,0.18412072956562042
CANN2D,8,64,2,1,0.007375143468379974,0.9321884076272257,6.916467100381851e-05,2.9308557193832896,0.00047440268099308014,0.00020395350293256342,0.017713793258571316,0.006522646456570168,4.2568412027321756e-05,1.0853476524353027,0.256602942943573
CANN2D,8,64,4,1,0.0074999406933784485,0.9166770147771017,8.270610123872757e-05,2.450988120038286,0.00044796615839004517,0.0002009801974054426,0.017790001867941174,0.006800812921823163,4.27484956162516e-05,1.1584686040878296,0.39146456122398376
CANN2D,8,64,8,1,0.006625428795814514,1.0376721956705088,9.437557309865952e-05,2.147925198598707,0.0004221871495246887,0.00021795534121338278,0.01537079731440025,0.006646284724660422,4.6926714276196435e-05,1.2219610214233398,0.5687670707702637
CANN2D,8,64,16,1,0.006583519279956818,1.0442778327910596,0.0001604156568646431,1.2636651281604692,0.00039814040064811707,0.0002043559798039496,0.016139763248512826,0.007926577611354362,4.90174898004625e-05,1.2919434309005737,0.7563294768333435
CANN2D,8,64,32,1,0.007040798664093018,0.9764550264550265,0.00017771031707525253,1.140686004769017,0.00043528154492378235,0.00019866767979692668,0.015877077498900216,0.007804179407205209,5.330012209014967e-05,1.3548803329467773,0.9337514638900757
CANN2D,8,64,64,1,0.007041729986667633,0.9763258828197329,0.00035229139029979706,0.5754090993205911,0.0004537254571914673,0.00022173579782247543,0.015996516921648055,0.007860283773848465,5.589009742834605e-05,1.377843976020813,1.0
CANN2D,8,64,128,1,0.007667578756809235,0.8966354913154378,0.00036125071346759796,0.5611384670911856,0.0004537254571914673,0.00022173579782247543,0.015996516921648055,0.007860283773848465,5.589009742834605e-05,1.377843976020813,1.0
CANN2D,16,256,-1,0,0.006416812539100647,1.0,0.0032831262797117233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CANN2D,16,256,1,1,0.007458962500095367,0.8602821825446373,0.00013291370123624802,24.701187681743335,4.6982429921627045e-05,1.5195370906440075e-05,0.004372819826702278,0.0026441264371856836,6.29182386546745e-06,1.0576589107513428,0.11183882504701614
CANN2D,16,256,2,1,0.007916241884231567,0.8105882352941176,0.00030479393899440765,10.771625874660067,4.5345164835453033e-05,1.4096798622631468e-05,0.00433176879707282,0.002394351863912608,6.677634246443631e-06,1.0882207155227661,0.18419210612773895
CANN2D,16,256,4,1,0.0074999406933784485,0.8555817707686576,0.0002568773925304413,12.780907838445362,4.535680636763573e-05,1.4097970051807351e-05,0.0043403341225895006,0.002498315765386626,6.703125109197572e-06,1.1454122066497803,0.31961920857429504
CANN2D,16,256,8,1,0.006708316504955292,0.9565458836595863,0.0002295803278684616,14.300555758387084,4.38629649579525e-05,1.4216715499060228e-05,0.005131604578872964,0.0028788577587908963,6.764583758922527e-06,1.2262049913406372,0.5111117362976074
CANN2D,16,256,16,1,0.007375143468379974,0.8700593509281475,0.0003293761983513832,9.967709555652949,4.493352025747299e-05,1.3453990504785907e-05,0.0048898309625204535,0.002909013071235258,6.440331617341144e-06,1.3126288652420044,0.74190354347229
CANN2D,16,256,32,1,0.006875023245811462,0.9333513952858304,0.0005814572796225548,5.646375743791394,5.630962550640106e-05,1.4878743968438357e-05,0.005261190256205177,0.0029385313764253044,7.206429927464342e-06,1.3790348768234253,0.9275741577148438
CANN2D,16,256,64,1,0.008041039109230042,0.7980078758397035,0.0011562509462237358,2.839458242550432,6.099417805671692e-05,1.6373416656279005e-05,0.005325012067039839,0.002939387021898063,7.338069281104254e-06,1.4015949964523315,0.9944862723350525
CANN2D,16,256,128,1,0.007208436727523804,0.8901808785529716,0.003257705830037594,1.0078031753019996,6.08246773481369e-05,1.644088843022473e-05,0.00532442947818018,0.0029401210603351,7.351600743277231e-06,1.4034996032714844,0.9999616742134094
CANN2D,32,1024,-1,0,0.007665716111660004,1.0,0.026877708733081818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
