model,n,n_neurons,k,is_lowrank,per_step_ms,speedup_vs_dense,matvec_per_step_ms,matvec_speedup,max_abs_err_r_max,mean_abs_err_r_max,max_pos_err,mean_pos_err,rmse_r,relerr_conn,captured_energy
CANN1D,512,512,2,1,0.007291324436664581,1.0114957210371696,0.00044312793761491776,26.60771744727357,1.0962830856442451e-06,6.558513518939435e-07,0.004296541213989258,0.0036174633198572162,2.323443140994641e-06,1.2209229469299316,0.5026715397834778
CANN1D,512,512,4,1,0.007375143468379974,1.0,0.00040395651012659073,29.18785230953671,1.4312099665403366e-06,7.54647203393688e-07,0.004631996154785156,0.0034993615600481705,2.2245840227697045e-06,1.3348757028579712,0.8256756663322449
CANN1D,512,512,8,1,0.007749535143375397,0.9516884989784882,0.00040916725993156433,28.816144671552784,2.673361450433731e-06,1.2273923175598611e-06,0.004716634750366211,0.003675982594752132,2.398306378381676e-06,1.395520806312561,0.9936921000480652
CANN1D,512,512,16,1,0.007417052984237671,0.9943495730788549,0.0006204145029187202,19.00442833232007,2.7010682970285416e-06,1.2799655451090075e-06,0.004701137542724609,0.0036772861889558823,2.4057615064521087e-06,1.3976653814315796,0.9999999403953552
CANN1D,512,512,32,1,0.007167458534240723,1.0289760914760915,0.0012620864436030388,9.342167501134556,2.7009518817067146e-06,1.2796319879271323e-06,0.004701137542724609,0.003677284228030461,2.4057562768575735e-06,1.3976653814315796,1.0
CANN1D,1024,1024,-1,0,0.008166767656803131,1.0,0.02676687203347683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CANN1D,1024,1024,1,1,0.007665716111660004,1.06536265338355,0.00042479485273361206,63.01129088836271,4.757894203066826e-07,2.92205669438772e-07,0.004177689552307129,0.003720711710764535,1.1866102340718498e-06,1.1248302459716797,0.2821037769317627
CANN1D,1024,1024,2,1,0.007082708179950714,1.1530571992110454,0.0008602021262049675,31.116956373459214,4.6746572479605675e-07,2.6288500976079376e-07,0.004637718200683594,0.003648769611202592,1.1734465488189016e-06,1.2113507986068726,0.5022252798080444
CANN1D,1024,1024,4,1,0.006666406989097595,1.2250628667225483,0.0007074978202581406,37.83315123672121,7.703201845288277e-07,3.9628909576094884e-07,0.005299091339111328,0.003486943201877963,1.1735312455130043e-06,1.348070502281189,0.8254674673080444
CANN1D,1024,1024,8,1,0.006750226020812988,1.2098509933774835,0.0007768720388412476,34.454672964419295,1.1132797226309776e-06,5.121709705235844e-07,0.005268096923828125,0.003462543746166343,1.1784551361415652e-06,1.4046458005905151,0.9936819672584534
